ImageID;Mapstruct;PZnaam;TxtImageName;Postzegel_id;Jaar;Uitgiftedatum;Naam;Omschrijving;Kleur;Soort;Tanding;Opdrukwaarde ;BEF;Euro;Nummercode;Postfris met gom;Postfris zonder gom;Gestempeld met gom;Gestempeld zonder gom;Speciaal;Waarde postfris;Waarde gestempeld;Reeks
2994;;;g:\PostBelg2001\C2986.jpg;C2986;2001;26/03/2001;Vogels ;Klapekster;;Postzegel;11,5;7,50_0,19;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,45;0,4;Vogels
2995;;;g:\PostBelg2001\C2987.jpg;C2987;2001;26/03/2001;Vogels ;Kramsvogel;;Postzegel;11,5;21_0,52;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;0,5;Vogels
3019;;;g:\PostBelg2001\C3011.jpg;C3011;2001;13/06/2001;Vogels ;Visdiefje;;Postzegel;11,5;16_0,40;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,85;0,3;Vogels
3077;;;g:\PostBelg2002\C3069.jpg;C3069;2002;4/05/2002;Vogels ;Holenduif;;Postzegel;11,5;0,07;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3095;;;g:\PostBelg2002\C3087.jpg;C3087;2002;11/07/2002;Vogels ;Scholekster;;Postzegel;11,5;0,25;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,5;Vogels
3144;;;g:\PostBelg2002\C3136.jpg;C3136;2002;4/11/2002;Vogels ;Zwarte Stern;;Postzegel;11,5;0,57;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,4;0,8;Vogels
3145;;;g:\PostBelg2002\C3137.jpg;C3137;2002;4/11/2002;Vogels ;Tureluur;;Postzegel;11,5;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,7;0,7;Vogels
3146;;;g:\PostBelg2002\C3138.jpg;C3138;2002;4/11/2002;Vogels ;Tapuit;;Postzegel;11,5;1,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,4;0,5;Vogels
3147;;;g:\PostBelg2002\C3139.jpg;C3139;2002;4/11/2002;Vogels ;Bontebekpluvier;;Postzegel;11,5;2,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;4,8;0,6;Vogels
3148;;;g:\PostBelg2002\C3140.jpg;C3140;2002;4/11/2002;Vogels ;Kemphaan;;Postzegel;11,5;5,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;12;3,5;Vogels
3170;;;g:\PostBelg2003\C3162.jpg;C3162;2003;29/03/2003;Vogels ;Grote Bonte Specht;;Postzegel;11,5;0,35;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,85;0,5;Vogels
3208;;;g:\PostBelg2003\C3200.jpg;C3200;2003;9/08/2003;Vogels ;Hop;;Postzegel;11,5;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,7;Vogels
3220;;;g:\PostBelg2003\C3212.jpg;C3212;2003;25/10/2003;Vogels ;Waterhoen;;Postzegel;11,5;3,72;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;8;1,25;Vogels
3272;;;g:\PostBelg2004\C3264.jpg;C3264;2004;17/04/2004;Vogels ;Nachtegaal;;Postzegel;11,5;0,01;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3273;;;g:\PostBelg2004\C3265.jpg;C3265;2004;17/04/2004;Vogels ;Grauwe Vliegenvanger;;Postzegel;11,5;0,40;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,85;0,6;Vogels
3274;;;g:\PostBelg2004\C3266.jpg;C3266;2004;17/04/2004;Vogels ;Huiszwaluw;;Postzegel;11,5;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,3;Vogels
3275;;;g:\PostBelg2004\C3267.jpg;C3267;2004;17/04/2004;Vogels ;Kleine Plevier;;Postzegel;11,5;0,55;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,1;0,8;Vogels
3276;;;g:\PostBelg2004\C3268.jpg;C3268;2004;17/04/2004;Vogels ;Kapmeeuw;;Postzegel;11,5;0,65;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,35;1,2;Vogels
3277;;;g:\PostBelg2004\C3269.jpg;C3269;2004;17/04/2004;Vogels ;Goudplevier;;Postzegel;11,5;0,75;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;1;Vogels
3278;;;g:\PostBelg2004\C3270.jpg;C3270;2004;17/04/2004;Vogels ;Oehoe;;Postzegel;11,5;4,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;8;1;Vogels
3387;;;g:\PostBelg2005\C3379.jpg;C3379;2005;19/03/2005;Vogels ;Cirlgors;;Postzegel;11,5;0,05;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3397;;;g:\PostBelg2005\C3389.jpg;C3389;2005;2/04/2005;Vogels ;Glanskopmeeuw;;Postzegel;11,5;0,03;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3398;;;g:\PostBelg2005\C3390.jpg;C3390;2005;2/04/2005;Vogels ;Houtduif;;Postzegel;11,5;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,4;Vogels
3399;;;g:\PostBelg2005\C3391.jpg;C3391;2005;2/04/2005;Vogels ;Vuurgoudhaantje;;Postzegel;11,5;0,75;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,6;1,2;Vogels
3486;;;g:\PostBelg2006\C3478.jpg;C3478;2006;21/01/2006;Vogels ;Kwartelkoning;;Postzegel;11,5;0,30;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,7;0,5;Vogels
3487;;;g:\PostBelg2006\C3479.jpg;C3479;2006;21/01/2006;Vogels ;Kluut;;Postzegel;11,5;0,46;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,8;Vogels
3510;;;g:\PostBelg2006\C3502.jpg;C3502;2006;18/03/2006;Vogels ;Grutto;;Postzegel;11,5;0,78;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,8;1,4;Vogels
3546;;;g:\PostBelg2006\C3538.jpg;C3538;2006;13/05/2006;Vogels ;Fuut;;Postzegel;11,5;4,30;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,5;1;Vogels
3554;g:\PZ\PostBelg\;;g:\PostBelg2006\C3546.jpg;C3546;2006;3/06/2006;Vogels ;Geoorde Fuut;;Postzegel;11,5;0,23;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,4;Vogels
3631;g:\PZ\PostBelg\;;g:\PostBelg2007\C3623.jpg;C3623;2007;24/02/2007;Vogels ;Wontertaling;;Postzegel;11,5;0,05;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3632;g:\PZ\PostBelg\;;g:\PostBelg2007\C3624.jpg;C3624;2008;24/02/2007;Vogels ;Ruigpootuil;;Postzegel;11,5;0,10;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,3;Vogels
3633;g:\PZ\PostBelg\;;g:\PostBelg2007\C3625.jpg;C3625;2007;24/03/2007;Vogels ;Kauw;;Postzegel;11,5;0,23;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;Vogels
3680;g:\PZ\PostBelg\;;g:\PostBelg2007\C3672.jpg;C3672;2007;7/07/2007;Vogels ;Steenuil;;Postzegel;11 1/2;0,06;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3745;g:\PZ\PostBelg\;;g:\PostBelg2007\C3737.jpg;C3737;2007;10/11/2007;Vogels ;Ransuil;;Postzegel;11 1/2;0,40;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,5;Vogels
3757;g:\PZ\PostBelg\;;g:\PostBelg2008\C3749.jpg;C3749;2008;19/01/2008;Vogels ;Heggemus;;priorzegel A;11 1/2;0,10;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;Vogels
3758;g:\PZ\PostBelg\;;g:\PostBelg2008\C3750.jpg;C3750;2008;19/01/2008;Vogels ;Notenkraker;;priorzegel A;11 1/2;0,15;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;Vogels
3759;g:\PZ\PostBelg\;;g:\PostBelg2008\C3751.jpg;C3751;2008;19/01/2008;Vogels ;Slechtvalk;;Postzegel;11 1/2;4,40;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9;2,5;Vogels
3879;g:\PZ\PostBelg\;;g:\PostBelg2009\C3871.jpg;C3871;2009;2/01/2009;Vogels ;Zeearend;;Postzegel;11 1/2;4,60;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,2;2,5;Vogels
3906;;;g:\PostBelg2009\C3898.jpg;C3898;2009;4/04/2009;Vogels ;Houtsnip;;Postzegel;11 1/2;0,27;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,5;Vogels
3964;;;g:\PostBelg2009\C3956.jpg;C3956;2009;5/10/2009;Vogels ;Bosuil;;Postzegel;11,5;0,10;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
3991;;;g:\PostBelg2010\C3983.jpg;C3983;2010;4/01/2010;Vogels ;Kerkuil;;Postzegel;11 1/2;4,60;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,2;2;Vogels
4001;;;g:\PostBelg2010\C3993.jpg;C3993;2010;18/01/2010;Vogels ;Dodaars;;Postzegel;11 1/2;0,05;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
2197;;;g:\PostBelg1985\C2189.jpg;C2189;1985;30/09/1985;Vogels; Appelvink;;Postzegel;11,5;3;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,15;
2662;;;g:\PostBelg1996\C2654.jpg;C2654;1996;29/06/1996;Vogels; Bonte Vliegenvanger;;Postzegel;11,5;4;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,3;Vogels
2786;;;g:\PostBelg1998\C2778.jpg;C2778;1998;8/08/1998;Vogels;Groene Specht;;Postzegel;11,5;9;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,5;Vogels
2939;;;g:\PostBelg2000\C2931.jpg;C2931;2000;4/09/2000;Vogels; Grauwe Klauwier;;Postzegel;11,5;16-0,40;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;Vogels
2996;;;g:\PostBelg2001\C2988.jpg;C2988;2001;26/03/2001;Vogels;Ekster;;Postzegel;11,5;150_3,72;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;8;0,55;Vogels
3143;;;g:\PostBelg2002\C3135.jpg;C3135;2002;4/11/2002;Vogels;Turkse Tortel;;Postzegel;11,5;0,41;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,3;Vogels
3207;;;g:\PostBelg2003\C3199.jpg;C3199;2003;9/08/2003;Vogels;Watersnip;;Postzegel;11,5;0,02;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,3;Vogels
3388;;;g:\PostBelg2005\C3380.jpg;C3380;2005;19/03/2005;Vogels; Zwartkopmeeuw;;Postzegel;11,5;0,20;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;Vogels
3389;;;g:\PostBelg2005\C3381.jpg;C3381;2005;19/03/2005;Vogels;Patrijs;;Postzegel;11,5;0,60;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,8;Vogels
3396;;;g:\PostBelg2005\C3388.jpg;C3388;2005;2/04/2005;Vogels;Zwarte Ooievaar;;Postzegel;11,5;4,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,5;2;Dag van de postzegel
3947;;;g:\PostBelg2009\C3939.jpg;C3939;2009;21/09/2009;Vogels;Zwarte Specht;;Postzegel;11,5;0,01;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
4054;;;g:\PostBelg2010\C4046.jpg;C4046;2010;14/06/2010;Vogels;Fazant;;Postzegel;11 1/2;4,09;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;4,09;0;
4076;;;g:\PostBelg2010\CBL4046.jpg;CF4046;2010;14/06/2010;Vogels;Fanzant - Blad van 10 zegels;;Postzegelvel;;4,09;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;40,9;0;
4119;;;g:\PostBelg2010\C201025B.jpg;Z2010_025b;2010;;Vlaamse primitieven - Rogier van der Weyden;;;Postzegel;;3;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
4118;;;g:\PostBelg2010\C201025A.jpg;Z2010_025a;2010;;Vlaamse primitieven - Roger de le Pasture;;;Postzegel;;3;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
4235;g:\PZ\PostBelg\;;g:\PostBelg2010\CBL201025.jpg;ZBL2010_025;2010;;Vlaamse primitieven - Blad van 2 zegels;;;Postzegelvel;;3;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
4072;;;g:\PostBelg2010\CBL4042.jpg;CF4042;2010;;Verkiezingen - Blad van 10 zegels;;;Postzegelvel;;1;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
1625;;;g:\PostBelg1972\C1617.jpg;C1617;1972;19/02/1972;Verkeersveiligheid;"20ste verjaardag van ""Via Secura""";;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
4062;;;g:\PostBelg2010\CBL3992.jpg;CBL178;2010;;Van Mundaneum tot Internet Blad;;;Postzegelvel;;4,60;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,2;2;
4000;;;g:\PostBelg2010\C3992.jpg;C3992;2010;18/01/2020;Van Mundaneum tot Internet;Paul Otlet en het Mundaneum;;Postzegelvel;11 1/2;4,60;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9,2;2;
4059;;;g:\PostBelg2010\CBL400413.jpg;CB112;2010;;Uit het nest - Boekje van 10 zegels;;;Postzegelboekjer;;1;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;6,1;0;
1605;;;g:\PostBelg1971\C1597.jpg;C1597;1971;11/09/1971;Toeristische uitgave;Aalst (St Martinuskerk);;Postzegel;12 x 11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;
1606;;;g:\PostBelg1971\C1598.jpg;C1598;1971;11/09/1971;Toeristische uitgave;Mons (Stadhuis en Belfort);;Postzegel;12 x 11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;
1622;;;g:\PostBelg1971\C1614.jpg;C1614;1971;11/12/1971;Toeristische uitgave;Mechelen;;Postzegel;11 1/2 x 12;1,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,25;
1623;;;g:\PostBelg1971\C1615.jpg;C1615;1971;11/12/1971;Toeristische uitgave;St Hubert baseliek;;Postzegel;11 1/2 x 12;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,65;0,25;
1644;;;g:\PostBelg1972\C1636.jpg;C1636;1972;24/06/1972;Toeristische uitgave;Couvin;;;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;
1645;;;g:\PostBelg1972\C1637.jpg;C1637;1972;24/06/1972;Toeristische uitgave;Maaseik;;;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;
3681;g:\PZ\PostBelg\;;;C3673;2007;1/09/2007;Toerisme. Oude schoolgebouwen;Namur - Athénée Royal François Bovesse;;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,6;
3682;g:\PZ\PostBelg\;;;C3674;2007;1/09/2007;Toerisme. Oude schoolgebouwen;Maasmechelen - Heilig Hart College;;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,6;
3683;g:\PZ\PostBelg\;;;C3675;2007;1/09/2007;Toerisme. Oude schoolgebouwen;Brussel - Sint-Michielscollege;;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,6;
3901;;;;C3893;2009;4/04/2009;Toerisme. Belgisch Werelderfgoed.;Spienne - Neolitische vuursteenmijnen;;Postzegel;11 1/2;W1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3902;;;;C3894;2009;4/04/2009;Toerisme. Belgisch Werelderfgoed.;Tournai - Onze-Lieve-Vrouwekathedraal;;Postzegel;11 1/2;W1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3903;;;;C3895;2009;4/04/2009;Toerisme. Belgisch Werelderfgoed.;Atwerpen - Plantin-Moretus complex;;Postzegel;11 1/2;W1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3904;;;;C3896;2009;4/04/2009;Toerisme. Belgisch Werelderfgoed.;Brugge - Historisch centrum;;Postzegel;11 1/2;W1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3905;;;;C3897;2009;4/04/2009;Toerisme. Belgisch Werelderfgoed.;Brussel - Victor Horta, grote herenhuizen;;Postzegel;11 1/2;W1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3802;;;;C3794;2008;7/06/2008;Toerisme. Beeldentuinen;Gijverinkhove - Museum;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,4;
3803;;;;C3795;2008;7/06/2008;Toerisme. Beeldentuinen;Luik - Musée du Sart-Tilman;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
3804;;;;C3796;2008;7/06/2008;Toerisme. Beeldentuinen;Brussel - Beeldentuin UCL;;Postzegel;11 1/2;0,90;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,2;1,8;
3709;g:\PZ\PostBelg\;;;C3701;2007;13/10/2007;This is Belgium. Wetenschappen;Marc van Montagu - Moleculaire genetica;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3710;g:\PZ\PostBelg\;;;C3702;2007;13/10/2007;This is Belgium. Wetenschappen;Paul Janssen - Geneeskunde;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3711;g:\PZ\PostBelg\;;;C3703;2007;13/10/2007;This is Belgium. Wetenschappen;Lise Thiry - Microbiologie;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3712;g:\PZ\PostBelg\;;;C3704;2007;13/10/2007;This is Belgium. Wetenschappen;Chris Van den Wyngaert - Internationaal strafrecht;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3713;g:\PZ\PostBelg\;;;C3705;2007;13/10/2007;This is Belgium. Wetenschappen;Peter Carmeliet - Moleculaire geneeskunde;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3714;g:\PZ\PostBelg\;;;C3706;2007;13/10/2007;This is Belgium. Wetenschappen;Phillippe Van Parijs - Sociale filosofie;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3715;g:\PZ\PostBelg\;;;C3707;2007;13/10/2007;This is Belgium. Wetenschappen;Marie-Claire Foblets - Antropologie;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3716;g:\PZ\PostBelg\;;;C3708;2007;13/10/2007;This is Belgium. Wetenschappen;André Berger - Klimatologie;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3717;g:\PZ\PostBelg\;;;C3709;2007;13/10/2007;This is Belgium. Wetenschappen;Pierre Deligne - Wiskunde;;Postzegel - zelfklevend;geen;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,5;
3857;g:\PZ\PostBelg\;;;C3849;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Koningin Elisabethwedstrijd.;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3858;g:\PZ\PostBelg\;;;C3850;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;José Van Dam - Opera;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3859;g:\PZ\PostBelg\;;;C3851;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Festival - Rock Werchter;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3860;g:\PZ\PostBelg\;;;C3852;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Philippe Herreweghe & Collegium Vocale Gent - Muziekensemble;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3861;g:\PZ\PostBelg\;;;C3853;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Rock - dEUS;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3862;g:\PZ\PostBelg\;;;C3854;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Il Novecento - Robert Groslot - Orkest;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3863;g:\PZ\PostBelg\;;;C3855;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Jazz - Philip Catherine;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3864;g:\PZ\PostBelg\;;;C3856;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Pop - Vaya Con dios;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3865;g:\PZ\PostBelg\;;;C3857;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Variété - Will Tura & Salvatore Adamo;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
3866;g:\PZ\PostBelg\;;;C3858;2008;8/11/2008;This is Belgium VI. De Belgische Muziek;Chanson - Jacques Brel;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,8;
